E_Ha,DOS,Occupation,E_eV,E_minus_EF
3.38979979,6e-05,0.0,92.241151382259,81.63734361333151
3.39079979,0.00027,0.0,92.268362768505,81.6645549995775
3.39179979,0.00015,0.0,92.29557415475098,81.69176638582348
3.39279979,0.00012,0.0,92.32278554099697,81.71897777206948
3.39379979,6e-05,0.0,92.34999692724296,81.74618915831546
3.39479979,0.00021,0.0,92.37720831348895,81.77340054456145
3.39579979,9e-05,0.0,92.40441969973493,81.80061193080743
3.39679979,0.00024,0.0,92.43163108598092,81.82782331705343
3.39779979,0.00015,0.0,92.45884247222692,81.85503470329942
3.39879979,0.00015,0.0,92.4860538584729,81.8822460895454
3.39979979,0.0,0.0,92.51326524471888,81.90945747579138
3.40079979,0.00018,0.0,92.54047663096487,81.93666886203738
3.40179979,6e-05,0.0,92.56768801721087,81.96388024828337
3.40279979,0.00015,0.0,92.59489940345685,81.99109163452935
3.40379979,0.00018,0.0,92.62211078970283,82.01830302077533
3.40479979,0.00012,0.0,92.64932217594884,82.04551440702134
3.40579979,0.0,0.0,92.67653356219482,82.07272579326732
3.40679979,0.00024,0.0,92.7037449484408,82.0999371795133
3.40779979,6e-05,0.0,92.7309563346868,82.1271485657593
3.40879979,3e-05,0.0,92.75816772093279,82.1543599520053
3.40979979,3e-05,0.0,92.78537910717877,82.18157133825127
3.41079979,0.00021,0.0,92.81259049342475,82.20878272449725
3.41179979,0.0,0.0,92.83980187967074,82.23599411074325
3.41279979,0.00018,0.0,92.86701326591674,82.26320549698924
3.41379979,6e-05,0.0,92.89422465216272,82.29041688323522
3.41479979,0.00012,0.0,92.9214360384087,82.3176282694812
3.41579979,0.00021,0.0,92.9486474246547,82.3448396557272
3.41679979,0.00018,0.0,92.97585881090068,82.37205104197318
3.41779979,3e-05,0.0,93.00307019714667,82.39926242821917
3.41879979,0.00018,0.0,93.03028158339266,82.42647381446517
3.41979979,0.00018,0.0,93.05749296963864,82.45368520071115
3.42079979,0.0,0.0,93.08470435588463,82.48089658695713
3.42179979,6e-05,0.0,93.11191574213062,82.50810797320312
3.42279979,3e-05,0.0,93.13912712837661,82.53531935944912
3.42379979,0.00018,0.0,93.1663385146226,82.5625307456951
3.42479979,0.00018,0.0,93.19354990086858,82.58974213194108
3.42579979,0.0,0.0,93.22076128711458,82.61695351818709
3.42679979,9e-05,0.0,93.24797267336056,82.64416490443307
3.42779979,9e-05,0.0,93.27518405960654,82.67137629067905
3.42879979,0.00024,0.0,93.30239544585254,82.69858767692504
3.42979979,3e-05,0.0,93.32960683209853,82.72579906317104
3.43079979,0.00018,0.0,93.35681821834451,82.75301044941702
3.43179979,6e-05,0.0,93.3840296045905,82.780221835663
3.43279979,9e-05,0.0,93.41124099083649,82.807433221909
3.43379979,9e-05,0.0,93.43845237708248,82.83464460815499
3.43479979,0.00024,0.0,93.46566376332846,82.86185599440097
3.43579979,0.0,0.0,93.49287514957446,82.88906738064696
3.43679979,0.00021,0.0,93.52008653582044,82.91627876689294
3.43779979,0.00012,0.0,93.54729792206643,82.94349015313894
3.43879979,0.00018,0.0,93.57450930831241,82.97070153938492
3.43979979,9e-05,0.0,93.60172069455841,82.99791292563091
3.44079979,3e-05,0.0,93.62893208080439,83.0251243118769
3.44179979,3e-05,0.0,93.65614346705038,83.05233569812289
3.44279979,0.0,0.0,93.68335485329636,83.07954708436887
3.44379979,0.0,0.0,93.71056623954236,83.10675847061486
3.44479979,0.00018,0.0,93.73777762578834,83.13396985686084
3.44579979,0.00012,0.0,93.76498901203433,83.16118124310684
3.44679979,0.00012,0.0,93.79220039828033,83.18839262935283
3.44779979,0.0,0.0,93.81941178452631,83.21560401559881
3.44879979,0.00012,0.0,93.84662317077229,83.2428154018448
3.44979979,1e-05,0.0,93.87383455701828,83.27002678809079
3.45079979,0.00012,0.0,93.90104594326428,83.29723817433678
3.45179979,0.0,0.0,93.92825732951026,83.32444956058276
3.45279979,0.0,0.0,93.95546871575624,83.35166094682874
3.45379979,6e-05,0.0,93.98268010200225,83.37887233307475
3.45479979,3e-05,0.0,94.00989148824823,83.40608371932073
3.45579979,0.00018,0.0,94.03710287449421,83.43329510556671
3.45679979,3e-05,0.0,94.0643142607402,83.46050649181271
3.45779979,0.00012,0.0,94.0915256469862,83.4877178780587
3.45879979,2e-05,0.0,94.11873703323218,83.51492926430468
3.45979979,0.00021,0.0,94.14594841947816,83.54214065055066
3.46079979,3e-05,0.0,94.17315980572415,83.56935203679666
3.46179979,0.0,0.0,94.20037119197015,83.59656342304265
3.46279979,6e-05,0.0,94.22758257821613,83.62377480928863
3.46379979,6e-05,0.0,94.25479396446212,83.65098619553463
3.46479979,0.00012,0.0,94.2820053507081,83.67819758178061
3.46579979,0.0,0.0,94.3092167369541,83.7054089680266
3.46679979,3e-05,0.0,94.33642812320008,83.73262035427258
3.46779979,0.00012,0.0,94.36363950944607,83.75983174051858
3.46879979,9e-05,0.0,94.39085089569205,83.78704312676456
3.46979979,6e-05,0.0,94.41806228193805,83.81425451301055
3.47079979,0.00021,0.0,94.44527366818404,83.84146589925655
3.47179979,3e-05,0.0,94.47248505443002,83.86867728550253
3.47279979,0.0,0.0,94.499696440676,83.89588867174851
3.47379979,0.00012,0.0,94.526907826922,83.9231000579945
3.47479979,6e-05,0.0,94.554119213168,83.9503114442405
3.47579979,0.0,0.0,94.58133059941397,83.97752283048648
3.47679979,0.0,0.0,94.60854198565995,84.00473421673246
3.47779979,0.00027,0.0,94.63575337190595,84.03194560297845
3.47879979,0.0,0.0,94.66296475815194,84.05915698922445
3.47979979,9e-05,0.0,94.69017614439792,84.08636837547043
3.48079979,0.0,0.0,94.7173875306439,84.11357976171641
3.48179979,0.00015,0.0,94.74459891688991,84.14079114796242
3.48279979,0.0,0.0,94.7718103031359,84.1680025342084
3.48379979,0.00015,0.0,94.79902168938187,84.19521392045438
3.48479979,9e-05,0.0,94.82623307562787,84.22242530670037
3.48579979,0.00018,0.0,94.85344446187386,84.24963669294637
3.48679979,0.00018,0.0,94.88065584811984,84.27684807919235
3.48779979,0.00027,0.0,94.90786723436582,84.30405946543833
3.48879979,0.00012,0.0,94.93507862061182,84.33127085168432
3.48979979,9e-05,0.0,94.96229000685781,84.35848223793032
3.49079979,9e-05,0.0,94.9895013931038,84.3856936241763
3.49179979,0.00012,0.0,95.01671277934979,84.41290501042229
3.49279979,6e-05,0.0,95.04392416559577,84.44011639666827
3.49379979,6e-05,0.0,95.07113555184176,84.46732778291427
3.49479979,0.00012,0.0,95.09834693808774,84.49453916916025
3.49579979,0.0,0.0,95.12555832433374,84.52175055540624
3.49679979,0.0,0.0,95.15276971057972,84.54896194165222
3.49779979,0.0,0.0,95.17998109682571,84.57617332789822
3.49879979,0.0,0.0,95.20719248307171,84.60338471414421
3.49979979,6e-05,0.0,95.23440386931769,84.63059610039019
3.50079979,0.00012,0.0,95.26161525556367,84.65780748663617
3.50179979,0.0,0.0,95.28882664180966,84.68501887288217
3.50279979,0.00012,0.0,95.31603802805566,84.71223025912816
3.50379979,0.0,0.0,95.34324941430164,84.73944164537414
3.50479979,6e-05,0.0,95.37046080054762,84.76665303162012
3.50579979,0.00018,0.0,95.39767218679361,84.79386441786612
3.50679979,0.00024,0.0,95.42488357303961,84.82107580411211
3.50779979,6e-05,0.0,95.45209495928559,84.84828719035809
3.50879979,0.0,0.0,95.47930634553157,84.87549857660407
3.50979979,0.00042,0.0,95.50651773177758,84.90270996285008
3.51079979,0.0,0.0,95.53372911802356,84.92992134909606
3.51179979,0.00015,0.0,95.56094050426954,84.95713273534204
3.51279979,6e-05,0.0,95.58815189051553,84.98434412158804
3.51379979,0.00012,0.0,95.61536327676153,85.01155550783403
3.51479979,0.0,0.0,95.64257466300751,85.03876689408001
3.51579979,0.00012,0.0,95.66978604925349,85.065978280326
3.51679979,0.00012,0.0,95.69699743549948,85.09318966657199
3.51779979,6e-05,0.0,95.72420882174548,85.12040105281798
3.51879979,6e-05,0.0,95.75142020799146,85.14761243906396
3.51979979,0.00025,0.0,95.77863159423745,85.17482382530996
3.52079979,6e-05,0.0,95.80584298048343,85.20203521155594
3.52179979,0.0,0.0,95.83305436672943,85.22924659780193
3.52279979,9e-05,0.0,95.86026575297541,85.25645798404791
3.52379979,6e-05,0.0,95.8874771392214,85.28366937029391
3.52479979,6e-05,0.0,95.91468852546738,85.31088075653989
3.52579979,0.00018,0.0,95.94189991171338,85.33809214278588
3.52679979,0.00015,0.0,95.96911129795937,85.36530352903188
3.52779979,0.00012,0.0,95.99632268420535,85.39251491527786
3.52879979,0.0,0.0,96.02353407045133,85.41972630152384
3.52979979,0.0,0.0,96.05074545669733,85.44693768776983
3.53079979,0.00015,0.0,96.07795684294332,85.47414907401583
3.53179979,9e-05,0.0,96.1051682291893,85.50136046026181
3.53279979,0.00016,0.0,96.13237961543528,85.52857184650779
3.53379979,3e-05,0.0,96.15959100168128,85.55578323275378
3.53479979,9e-05,0.0,96.18680238792727,85.58299461899978
3.53579979,0.00012,0.0,96.21401377417325,85.61020600524576
3.53679979,0.00012,0.0,96.24122516041923,85.63741739149174
3.53779979,6e-05,0.0,96.26843654666524,85.66462877773775
3.53879979,0.0,0.0,96.29564793291122,85.69184016398373
3.53979979,6e-05,0.0,96.3228593191572,85.71905155022971
3.54079979,6e-05,0.0,96.3500707054032,85.7462629364757
3.54179979,6e-05,0.0,96.37728209164918,85.77347432272168
3.54279979,0.0,0.0,96.40449347789517,85.80068570896768
3.54379979,0.00012,0.0,96.43170486414115,85.82789709521366
3.54479979,0.00012,0.0,96.45891625038715,85.85510848145965
3.54579979,0.00021,0.0,96.48612763663313,85.88231986770563
3.54679979,0.00024,0.0,96.51333902287912,85.90953125395163
3.54779979,3e-05,0.0,96.54055040912512,85.93674264019762
3.54879979,0.00018,0.0,96.5677617953711,85.9639540264436
3.54979979,6e-05,0.0,96.59497318161708,85.99116541268958
3.55079979,6e-05,0.0,96.62218456786307,86.01837679893558
3.55179979,0.0,0.0,96.64939595410907,86.04558818518157
3.55279979,0.00012,0.0,96.67660734035505,86.07279957142755
3.55379979,3e-05,0.0,96.70381872660103,86.10001095767353
3.55479979,0.0001,0.0,96.73103011284704,86.12722234391954
3.55579979,9e-05,0.0,96.75824149909302,86.15443373016552
3.55679979,6e-05,0.0,96.785452885339,86.1816451164115
3.55779979,0.00021,0.0,96.81266427158498,86.20885650265748
3.55879979,9e-05,0.0,96.83987565783099,86.23606788890349
3.55979979,0.00018,0.0,96.86708704407697,86.26327927514947
3.56079979,9e-05,0.0,96.89429843032295,86.29049066139545
3.56179979,9e-05,0.0,96.92150981656894,86.31770204764145
3.56279979,0.00024,0.0,96.94872120281494,86.34491343388744
3.56379979,0.00012,0.0,96.97593258906092,86.37212482013342
3.56479979,3e-05,0.0,97.0031439753069,86.3993362063794
3.56579979,6e-05,0.0,97.03035536155289,86.4265475926254
3.56679979,6e-05,0.0,97.05756674779889,86.45375897887139
3.56779979,6e-05,0.0,97.08477813404487,86.48097036511737
3.56879979,0.00015,0.0,97.11198952029086,86.50818175136337
3.56979979,6e-05,0.0,97.13920090653684,86.53539313760935
3.57079979,3e-05,0.0,97.16641229278284,86.56260452385534
3.57179979,9e-05,0.0,97.19362367902882,86.58981591010132
3.57279979,0.0,0.0,97.22083506527481,86.61702729634732
3.57379979,9e-05,0.0,97.24804645152079,86.6442386825933
3.57479979,0.00012,0.0,97.27525783776679,86.67145006883929
3.57579979,0.00012,0.0,97.30246922401278,86.69866145508529
3.57679979,3e-05,0.0,97.32968061025876,86.72587284133127
3.57779979,3e-05,0.0,97.35689199650474,86.75308422757725
3.57879979,0.0,0.0,97.38410338275074,86.78029561382324
3.57979979,0.0,0.0,97.41131476899673,86.80750700006924
3.58079979,3e-05,0.0,97.43852615524271,86.83471838631522
3.58179979,6e-05,0.0,97.46573754148869,86.8619297725612
3.58279979,3e-05,0.0,97.4929489277347,86.8891411588072
3.58379979,0.0,0.0,97.52016031398068,86.91635254505319
3.58479979,6e-05,0.0,97.54737170022666,86.94356393129917
3.58579979,0.0,0.0,97.57458308647266,86.97077531754516
3.58679979,0.0,0.0,97.60179447271865,86.99798670379116
3.58779979,0.00021,0.0,97.62900585896463,87.02519809003714
3.58879979,0.0001,0.0,97.65621724521061,87.05240947628312
3.58979979,6e-05,0.0,97.68342863145661,87.07962086252911
3.59079979,9e-05,0.0,97.7106400177026,87.1068322487751
3.59179979,0.00012,0.0,97.73785140394858,87.13404363502109
3.59279979,6e-05,0.0,97.76506279019456,87.16125502126707
3.59379979,0.00012,0.0,97.79227417644056,87.18846640751306
3.59479979,0.00012,0.0,97.81948556268655,87.21567779375906
3.59579979,9e-05,0.0,97.84669694893253,87.24288918000504
3.59679979,0.0,0.0,97.87390833517853,87.27010056625103
3.59779979,0.00012,0.0,97.90111972142451,87.29731195249701
3.59879979,9e-05,0.0,97.9283311076705,87.324523338743
3.59979979,3e-05,0.0,97.95554249391648,87.35173472498899
3.60079979,9e-05,0.0,97.98275388016248,87.37894611123498
3.60179979,0.00012,0.0,98.00996526640846,87.40615749748096
3.60279979,0.00012,0.0,98.03717665265445,87.43336888372696
3.60379979,0.00012,0.0,98.06438803890045,87.46058026997295
3.60479979,6e-05,0.0,98.09159942514643,87.48779165621893
3.60579979,0.00012,0.0,98.11881081139241,87.51500304246491
3.60679979,0.00012,0.0,98.1460221976384,87.5422144287109
3.60779979,9e-05,0.0,98.1732335838844,87.5694258149569
3.60879979,0.0,0.0,98.20044497013038,87.59663720120288
3.60979979,0.0,0.0,98.22765635637636,87.62384858744886
3.61079979,3e-05,0.0,98.25486774262237,87.65105997369487
3.61179979,0.00012,0.0,98.28207912886835,87.67827135994085
3.61279979,6e-05,0.0,98.30929051511433,87.70548274618683
3.61379979,0.0,0.0,98.33650190136032,87.73269413243283
3.61479979,6e-05,0.0,98.36371328760632,87.75990551867882
3.61579979,3e-05,0.0,98.3909246738523,87.7871169049248
3.61679979,3e-05,0.0,98.41813606009828,87.81432829117078
3.61779979,0.0,0.0,98.44534744634427,87.84153967741678
3.61879979,9e-05,0.0,98.47255883259027,87.86875106366277
3.61979979,3e-05,0.0,98.49977021883625,87.89596244990875
3.62079979,0.00012,0.0,98.52698160508223,87.92317383615473
3.62179979,3e-05,0.0,98.55419299132822,87.95038522240073
3.62279979,0.00015,0.0,98.58140437757422,87.97759660864672
3.62379979,6e-05,0.0,98.6086157638202,88.0048079948927
3.62479979,9e-05,0.0,98.63582715006619,88.0320193811387
3.62579979,0.00012,0.0,98.66303853631217,88.05923076738468
3.62679979,0.00018,0.0,98.69024992255817,88.08644215363067
3.62779979,6e-05,0.0,98.71746130880415,88.11365353987665
3.62879979,0.00027,0.0,98.74467269505014,88.14086492612265
3.62979979,0.00021,0.0,98.77188408129612,88.16807631236863
3.63079979,6e-05,0.0,98.79909546754212,88.19528769861462
3.63179979,0.0,0.0,98.82630685378811,88.22249908486062
3.63279979,0.00012,0.0,98.85351824003409,88.2497104711066
3.63379979,6e-05,0.0,98.88072962628007,88.27692185735258
3.63479979,9e-05,0.0,98.90794101252607,88.30413324359857
3.63579979,3e-05,0.0,98.93515239877206,88.33134462984457
3.63679979,0.0,0.0,98.96236378501804,88.35855601609055
3.63779979,0.00015,0.0,98.98957517126402,88.38576740233653
3.63879979,6e-05,0.0,99.01678655751003,88.41297878858254
3.63979979,6e-05,0.0,99.04399794375601,88.44019017482852
3.64079979,6e-05,0.0,99.07120933000199,88.4674015610745
3.64179979,9e-05,0.0,99.09842071624799,88.49461294732049
3.64279979,0.0,0.0,99.12563210249398,88.52182433356649
3.64379979,0.00014,0.0,99.15284348873996,88.54903571981247
3.64479979,0.0,0.0,99.18005487498594,88.57624710605845
3.64579979,3e-05,0.0,99.20726626123194,88.60345849230444
3.64679979,9e-05,0.0,99.23447764747793,88.63066987855044
3.64779979,6e-05,0.0,99.26168903372391,88.65788126479642
3.64879979,0.00012,0.0,99.28890041996989,88.6850926510424
3.64979979,9e-05,0.0,99.31611180621589,88.71230403728839
3.65079979,6e-05,0.0,99.34332319246188,88.73951542353439
3.65179979,6e-05,0.0,99.37053457870786,88.76672680978037
3.65279979,0.00015,0.0,99.39774596495386,88.79393819602636
3.65379979,0.00018,0.0,99.42495735119984,88.82114958227234
3.65479979,9e-05,0.0,99.45216873744583,88.84836096851834
3.65579979,0.00015,0.0,99.47938012369181,88.87557235476432
3.65679979,6e-05,0.0,99.5065915099378,88.90278374101031
3.65779979,6e-05,0.0,99.53380289618379,88.92999512725629
3.65879979,0.00018,0.0,99.56101428242978,88.95720651350229
3.65979979,0.00015,0.0,99.58822566867578,88.98441789974828
3.66079979,0.0,0.0,99.61543705492176,89.01162928599426
3.66179979,0.00015,0.0,99.64264844116774,89.03884067224024
3.66279979,0.00012,0.0,99.66985982741373,89.06605205848624
3.66379979,0.0,0.0,99.69707121365973,89.09326344473223
3.66479979,9e-05,0.0,99.7242825999057,89.12047483097821
3.66579979,9e-05,0.0,99.75149398615169,89.14768621722419
3.66679979,6e-05,0.0,99.77870537239768,89.17489760347019
3.66779979,0.00012,0.0,99.80591675864368,89.20210898971618
3.66879979,0.00018,0.0,99.83312814488966,89.22932037596216
3.66979979,0.00015,0.0,99.86033953113565,89.25653176220816
3.67079979,0.00024,0.0,99.88755091738163,89.28374314845414
3.67179979,0.0,0.0,99.91476230362763,89.31095453470013
3.67279979,0.00027,0.0,99.9419736898736,89.33816592094611
3.67379979,6e-05,0.0,99.9691850761196,89.3653773071921
3.67479979,0.00027,0.0,99.99639646236558,89.39258869343809
3.67579979,0.00021,0.0,100.02360784861158,89.41980007968408
3.67679979,0.00036,0.0,100.05081923485756,89.44701146593006
3.67779979,0.00036,0.0,100.07803062110355,89.47422285217606
3.67879979,0.00027,0.0,100.10524200734953,89.50143423842204
3.67979979,0.00024,0.0,100.13245339359553,89.52864562466803
3.68079979,9e-05,0.0,100.15966477984152,89.55585701091402
3.68179979,0.00027,0.0,100.1868761660875,89.58306839716
3.68279979,0.00024,0.0,100.21408755233348,89.61027978340599
3.68379979,0.0003,0.0,100.24129893857948,89.63749116965198
3.68479979,6e-05,0.0,100.26851032482547,89.66470255589797
3.68579979,0.00012,0.0,100.29572171107145,89.69191394214396
3.68679979,9e-05,0.0,100.32293309731743,89.71912532838994
3.68779979,0.00042,0.0,100.35014448356344,89.74633671463594
3.68879979,0.0,0.0,100.37735586980942,89.77354810088192
3.68979979,6e-05,0.0,100.4045672560554,89.8007594871279
3.69079979,6e-05,0.0,100.4317786423014,89.8279708733739
3.69179979,0.00021,0.0,100.45899002854739,89.8551822596199
3.69279979,0.00024,0.0,100.48620141479337,89.88239364586587
3.69379979,0.00012,0.0,100.51341280103935,89.90960503211186
3.69479979,0.00033,0.0,100.54062418728535,89.93681641835785
3.69579979,0.00024,0.0,100.56783557353134,89.96402780460384
3.69679979,6e-05,0.0,100.59504695977732,89.99123919084983
3.69779979,0.00045,0.0,100.62225834602332,90.01845057709582
3.69879979,0.00012,0.0,100.6494697322693,90.0456619633418
3.69979979,0.00015,0.0,100.67668111851529,90.0728733495878
3.70079979,0.00027,0.0,100.70389250476127,90.10008473583378
3.70179979,9e-05,0.0,100.73110389100727,90.12729612207977
3.70279979,9e-05,0.0,100.75831527725325,90.15450750832575
3.70379979,9e-05,0.0,100.78552666349924,90.18171889457174
3.70479979,0.00024,0.0,100.81273804974522,90.20893028081773
3.70579979,0.00024,0.0,100.83994943599122,90.23614166706372
3.70679979,0.00024,0.0,100.8671608222372,90.2633530533097
3.70779979,0.00024,0.0,100.89437220848319,90.2905644395557
3.70879979,0.00012,0.0,100.92158359472919,90.31777582580169
3.70979979,0.00021,0.0,100.94879498097517,90.34498721204767
3.71079979,0.00024,0.0,100.97600636722115,90.37219859829365
3.71179979,9e-05,0.0,101.00321775346714,90.39940998453964
3.71279979,0.00018,0.0,101.03042913971314,90.42662137078564
3.71379979,0.00033,0.0,101.05764052595912,90.45383275703162
3.71479979,0.00024,0.0,101.0848519122051,90.4810441432776
3.71579979,0.0,0.0,101.1120632984511,90.50825552952361
3.71679979,0.00015,0.0,101.13927468469709,90.53546691576959
3.71779979,0.00018,0.0,101.16648607094307,90.56267830201557
3.71879979,0.00018,0.0,101.19369745718906,90.58988968826156
3.71979979,0.00018,0.0,101.22090884343505,90.61710107450756
3.72079979,0.00024,0.0,101.24812022968104,90.64431246075354
3.72179979,0.0,0.0,101.27533161592702,90.67152384699952
3.72279979,0.00018,0.0,101.30254300217301,90.69873523324551
3.72379979,0.0003,0.0,101.329754388419,90.72594661949151
3.72479979,0.00021,0.0,101.35696577466499,90.75315800573749
3.72579979,0.00027,0.0,101.38417716091098,90.78036939198348
3.72679979,0.00024,0.0,101.41138854715696,90.80758077822946
3.72779979,0.0003,0.0,101.43859993340295,90.83479216447546
3.72879979,0.00015,0.0,101.46581131964894,90.86200355072144
3.72979979,0.00027,0.0,101.49302270589493,90.88921493696743
3.73079979,6e-05,0.0,101.52023409214091,90.91642632321341
3.73179979,0.00012,0.0,101.5474454783869,90.94363770945941
3.73279979,9e-05,0.0,101.57465686463289,90.97084909570539
3.73379979,0.0,0.0,101.60186825087888,90.99806048195138
3.73479979,0.00024,0.0,101.62907963712486,91.02527186819736
3.73579979,0.0,0.0,101.65629102337085,91.05248325444336
3.73679979,0.00012,0.0,101.68350240961685,91.07969464068935
3.73779979,9e-05,0.0,101.71071379586283,91.10690602693533
3.73879979,0.0,0.0,101.73792518210881,91.13411741318131
3.73979979,0.00015,0.0,101.7651365683548,91.16132879942731
3.74079979,0.00018,0.0,101.7923479546008,91.1885401856733
3.74179979,6e-05,0.0,101.81955934084678,91.21575157191928
3.74279979,0.00024,0.0,101.84677072709276,91.24296295816526
3.74379979,0.00012,0.0,101.87398211333877,91.27017434441127
3.74479979,0.00021,0.0,101.90119349958475,91.29738573065725
3.74579979,0.00042,0.0,101.92840488583073,91.32459711690323
3.74679979,6e-05,0.0,101.95561627207672,91.35180850314923
3.74779979,0.00033,0.0,101.98282765832272,91.37901988939522
3.74879979,0.00012,0.0,102.0100390445687,91.4062312756412
3.74979979,0.00015,0.0,102.03725043081468,91.43344266188718
3.75079979,0.00015,0.0,102.06446181706067,91.46065404813318
3.75179979,0.00024,0.0,102.09167320330667,91.48786543437917
3.75279979,0.00012,0.0,102.11888458955265,91.51507682062515
3.75379979,0.0,0.0,102.14609597579864,91.54228820687115
3.75479979,3e-05,0.0,102.17330736204462,91.56949959311713
3.75579979,0.00012,0.0,102.20051874829062,91.59671097936312
3.75679979,0.00033,0.0,102.2277301345366,91.6239223656091
3.75779979,9e-05,0.0,102.2549415207826,91.6511337518551
3.75879979,0.00027,0.0,102.28215290702857,91.67834513810108
3.75979979,5e-05,0.0,102.30936429327457,91.70555652434707
3.76079979,0.00015,0.0,102.33657567952056,91.73276791059307
3.76179979,0.00024,0.0,102.36378706576654,91.75997929683905
3.76279979,0.00018,0.0,102.39099845201252,91.78719068308503
3.76379979,0.00012,0.0,102.41820983825852,91.81440206933102
3.76479979,0.00018,0.0,102.44542122450451,91.84161345557702
3.76579979,0.00027,0.0,102.4726326107505,91.868824841823
3.76679979,6e-05,0.0,102.49984399699647,91.89603622806898
3.76779979,0.00012,0.0,102.52705538324247,91.92324761431497
3.76879979,0.00018,0.0,102.55426676948846,91.95045900056097
3.76979979,0.00018,0.0,102.58147815573444,91.97767038680695
3.77079979,0.00012,0.0,102.60868954198043,92.00488177305293
3.77179979,0.00015,0.0,102.63590092822643,92.03209315929894
3.77279979,0.00018,0.0,102.66311231447241,92.05930454554492
3.77379979,0.00013,0.0,102.6903237007184,92.0865159317909
3.77479979,0.00024,0.0,102.71753508696439,92.1137273180369
3.77579979,0.0,0.0,102.74474647321038,92.14093870428289
3.77679979,6e-05,0.0,102.77195785945636,92.16815009052887
3.77779979,0.0003,0.0,102.79916924570234,92.19536147677485
3.77879979,0.00039,0.0,102.82638063194834,92.22257286302084
3.77979979,0.00051,0.0,102.85359201819433,92.24978424926684
3.78079979,0.00039,0.0,102.88080340444031,92.27699563551282
3.78179979,0.00018,0.0,102.90801479068631,92.30420702175881
3.78279979,0.00018,0.0,102.93522617693229,92.3314184080048
3.78379979,0.00013,0.0,102.96243756317828,92.35862979425079
3.78479979,0.00024,0.0,102.98964894942426,92.38584118049677
3.78579979,0.0,0.0,103.01686033567026,92.41305256674276
3.78679979,6e-05,0.0,103.04407172191624,92.44026395298874
3.78779979,0.00015,0.0,103.07128310816223,92.46747533923474
3.78879979,0.00018,0.0,103.09849449440823,92.49468672548073
3.78979979,0.00021,0.0,103.12570588065421,92.52189811172671
3.79079979,0.00012,0.0,103.15291726690019,92.5491094979727
3.79179979,0.00024,0.0,103.18012865314617,92.57632088421867
3.79279979,0.00021,0.0,103.20734003939218,92.60353227046468
3.79379979,0.00021,0.0,103.23455142563816,92.63074365671066
3.79479979,0.00012,0.0,103.26176281188414,92.65795504295664
3.79579979,6e-05,0.0,103.28897419813013,92.68516642920264
3.79679979,0.0,0.0,103.31618558437613,92.71237781544863
3.79779979,0.00015,0.0,103.34339697062211,92.73958920169461
3.79879979,9e-05,0.0,103.37060835686809,92.7668005879406
3.79979979,6e-05,0.0,103.39781974311408,92.79401197418659
3.80079979,9e-05,0.0,103.42503112936008,92.82122336043258
3.80179979,0.00021,0.0,103.45224251560606,92.84843474667856
3.80279979,0.00018,0.0,103.47945390185205,92.87564613292456
3.80379979,0.00024,0.0,103.50666528809803,92.90285751917054
3.80479979,0.00027,0.0,103.53387667434403,92.93006890541653
3.80579979,0.00017,0.0,103.56108806059001,92.95728029166251
3.80679979,0.00015,0.0,103.588299446836,92.98449167790851
3.80779979,9e-05,0.0,103.61551083308198,93.01170306415449
3.80879979,0.00027,0.0,103.64272221932798,93.03891445040048
3.80979979,0.00021,0.0,103.66993360557397,93.06612583664648
3.81079979,0.00018,0.0,103.69714499181995,93.09333722289246
3.81179979,0.00019,0.0,103.72435637806593,93.12054860913844
3.81279979,0.0,0.0,103.75156776431193,93.14775999538443
3.81379979,0.00018,0.0,103.77877915055792,93.17497138163043
3.81479979,0.00012,0.0,103.8059905368039,93.20218276787641
3.81579979,0.00018,0.0,103.83320192304988,93.22939415412239
3.81679979,0.00019,0.0,103.8604133092959,93.2566055403684
3.81779979,0.00012,0.0,103.88762469554187,93.28381692661438
3.81879979,0.00015,0.0,103.91483608178785,93.31102831286036
3.81979979,0.00018,0.0,103.94204746803383,93.33823969910634
3.82079979,0.00027,0.0,103.96925885427984,93.36545108535235
3.82179979,9e-05,0.0,103.99647024052582,93.39266247159833
3.82279979,0.00018,0.0,104.0236816267718,93.41987385784431
3.82379979,0.00021,0.0,104.0508930130178,93.4470852440903
3.82479979,0.00012,0.0,104.0781043992638,93.4742966303363
3.82579979,0.00019,0.0,104.10531578550977,93.50150801658228
3.82679979,0.00021,0.0,104.13252717175575,93.52871940282826
3.82779979,0.00015,0.0,104.15973855800175,93.55593078907425
3.82879979,0.0003,0.0,104.18694994424774,93.58314217532025
3.82979979,0.00018,0.0,104.21416133049372,93.61035356156623
3.83079979,9e-05,0.0,104.24137271673972,93.63756494781222
3.83179979,0.00012,0.0,104.2685841029857,93.6647763340582
3.83279979,0.00012,0.0,104.2957954892317,93.6919877203042
3.83379979,3e-05,0.0,104.32300687547767,93.71919910655018
3.83479979,0.00027,0.0,104.35021826172367,93.74641049279617
3.83579979,0.00027,0.0,104.37742964796965,93.77362187904215
3.83679979,0.00021,0.0,104.40464103421564,93.80083326528815
3.83779979,0.0007,0.0,104.43185242046164,93.82804465153414
3.83879979,6e-05,0.0,104.45906380670762,93.85525603778012
3.83979979,0.00012,0.0,104.4862751929536,93.8824674240261
3.84079979,0.0003,0.0,104.5134865791996,93.9096788102721
3.84179979,0.00035,0.0,104.54069796544559,93.93689019651809
